2022-01-26 23:02:37.833,,382790,0.00,367,
2022-01-26 23:02:37.833,90,0.00,340,,
2022-01-26 23:02:37.833,90,0.00,374,,
2022-01-26 23:02:37.833,90,0.00,377,,
2022-01-26 23:02:37.833,90,0.00,17,,
2022-01-26 23:02:37.833,90,0.00,16,,
2022-01-26 23:02:37.834,90,0.00,17,,
2022-01-26 23:02:37.834,90,0.00,389,,
2022-01-26 23:02:37.834,90,0.00,376,,
2022-01-26 23:02:37.834,90,0.00,17,,
2022-01-26 23:02:37.834,90,0.00,385,,
2022-01-26 23:02:37.834,90,0.00,367,,
2022-01-26 23:02:37.834,90,0.00,340,,
2022-01-26 23:02:37.834,90,0.00,374,,
2022-01-26 23:02:37.834,90,0.00,377,,
2022-01-26 23:02:37.834,90,0.00,17,,
2022-01-26 23:02:37.834,90,0.00,16,,
2022-01-26 23:02:37.834,90,0.00,17,,
2022-01-26 23:02:37.834,90,0.00,389,,
2022-01-26 23:02:37.834,90,0.00,376,,
2022-01-26 23:02:37.834,90,0.00,17,,
2022-01-26 23:02:37.834,90,0.00,385,,
2022-01-26 23:02:37.834,90,0.00,367,,
2022-01-26 23:02:37.834,90,0.00,90,0.00,519
2022-01-26 23:02:37.846,90,0.00,17,,
2022-01-26 23:02:37.857,90,0.00,17,,
2022-01-26 23:02:37.865,90,0.00,16,,
2022-01-26 23:02:37.877,90,0.00,17,,
2022-01-26 23:02:37.890,90,0.00,16,,
2022-01-26 23:02:37.902,90,0.00,17,,
2022-01-26 23:02:37.914,90,0.00,17,,
2022-01-26 23:02:37.923,90,0.00,16,,
2022-01-26 23:02:37.935,90,0.00,508,,
2022-01-26 23:02:37.947,90,0.00,490,,
2022-01-26 23:02:37.960,90,0.00,485,,
2022-01-26 23:02:37.971,90,0.00,17,,
2022-01-26 23:02:37.984,90,0.00,492,,
2022-01-26 23:02:37.996,90,0.00,493,,
2022-01-26 23:02:38.009,90,0.00,458,,
2022-01-26 23:02:38.021,90,0.00,17,,
2022-01-26 23:02:38.034,90,0.00,16,,
2022-01-26 23:02:38.045,90,0.00,16,,
2022-01-26 23:02:38.057,90,0.00,434,,
2022-01-26 23:02:38.070,90,0.00,437,,
2022-01-26 23:02:38.085,90,0.00,16,,
2022-01-26 23:02:38.095,90,0.00,453,,
2022-01-26 23:02:38.107,90,0.00,443,,
2022-01-26 23:02:38.119,90,0.00,423,,
2022-01-26 23:02:38.132,90,0.00,16,,
2022-01-26 23:02:38.140,90,0.00,395,,
2022-01-26 23:02:38.152,90,0.00,426,,
2022-01-26 23:02:38.169,90,0.00,421,,
2022-01-26 23:02:38.181,90,0.00,17,,
2022-01-26 23:02:38.189,90,0.00,16,,
2022-01-26 23:02:38.201,90,0.00,17,,
2022-01-26 23:02:38.214,90,0.00,416,,
2022-01-26 23:02:38.226,90,0.00,407,,
2022-01-26 23:02:38.238,90,0.00,17,,
2022-01-26 23:02:38.251,90,0.00,410,,
2022-01-26 23:02:38.263,90,0.00,414,,
2022-01-26 23:02:38.275,90,0.00,403,,
2022-01-26 23:02:38.287,90,0.00,16,,
2022-01-26 23:02:38.299,90,0.00,16,,
2022-01-26 23:02:38.312,90,0.00,17,,
2022-01-26 23:02:38.320,90,0.00,388,,
2022-01-26 23:02:38.332,90,0.00,392,,
2022-01-26 23:02:38.344,90,0.00,16,,
2022-01-26 23:02:38.357,90,0.00,409,,
2022-01-26 23:02:38.368,90,0.00,413,,
2022-01-26 23:02:38.382,90,0.00,378,,
2022-01-26 23:02:38.394,90,0.00,17,,
2022-01-26 23:02:38.406,90,0.00,371,,
2022-01-26 23:02:38.418,90,0.00,382,,
2022-01-26 23:02:38.431,90,0.00,394,,
2022-01-26 23:02:38.443,90,0.00,17,,
2022-01-26 23:02:38.455,90,0.00,16,,
2022-01-26 23:02:38.467,90,0.00,17,,
2022-01-26 23:02:38.479,90,0.00,387,,
2022-01-26 23:02:38.492,90,0.00,366,,
2022-01-26 23:02:38.504,90,0.00,16,,
2022-01-26 23:02:38.516,90,0.00,414,,
2022-01-26 23:02:38.528,90,0.00,378,,
2022-01-26 23:02:38.541,90,0.00,402,,
2022-01-26 23:02:38.553,90,0.00,16,,
2022-01-26 23:02:38.566,90,0.00,16,,
2022-01-26 23:02:38.574,90,0.00,16,,
2022-01-26 23:02:38.586,90,0.00,376,,
2022-01-26 23:02:38.599,90,0.00,368,,
2022-01-26 23:02:38.611,90,0.00,16,,
2022-01-26 23:02:38.622,90,0.00,394,,
2022-01-26 23:02:38.635,90,0.00,383,,
2022-01-26 23:02:38.647,90,0.00,378,,
2022-01-26 23:02:38.659,90,0.00,17,,
2022-01-26 23:02:38.672,90,0.00,366,,
2022-01-26 23:02:38.684,90,0.00,365,,
2022-01-26 23:02:38.696,90,0.00,380,,
2022-01-26 23:02:38.709,90,0.00,17,,
2022-01-26 23:02:38.721,90,0.00,16,,
2022-01-26 23:02:38.733,90,0.00,17,,
2022-01-26 23:02:38.745,90,0.00,380,,
2022-01-26 23:02:38.758,90,0.00,363,,
2022-01-26 23:02:38.770,90,0.00,16,,
2022-01-26 23:02:38.778,90,0.00,383,,
2022-01-26 23:02:38.791,90,0.00,372,,
2022-01-26 23:02:38.807,90,0.00,381,,
2022-01-26 23:02:38.819,90,0.00,17,,
2022-01-26 23:02:38.827,90,0.00,16,,
2022-01-26 23:02:38.840,90,0.00,16,,
2022-01-26 23:02:38.852,90,0.00,398,,
2022-01-26 23:02:38.864,90,0.00,384,,
2022-01-26 23:02:38.877,90,0.00,17,,
2022-01-26 23:02:38.889,90,0.00,401,,
2022-01-26 23:02:38.901,90,0.00,374,,
2022-01-26 23:02:38.913,90,0.00,374,,
2022-01-26 23:02:38.926,90,0.00,17,,
2022-01-26 23:02:38.938,90,0.00,359,,
2022-01-26 23:02:38.950,90,0.00,384,,
2022-01-26 23:02:38.965,90,0.00,375,,
2022-01-26 23:02:38.975,90,0.00,17,,
2022-01-26 23:02:38.987,90,0.00,16,,
2022-01-26 23:02:38.999,90,0.00,16,,
2022-01-26 23:02:39.007,90,0.00,366,,
2022-01-26 23:02:39.020,90,0.00,374,,
2022-01-26 23:02:39.032,90,0.00,17,,
2022-01-26 23:02:39.044,90,0.00,379,,
2022-01-26 23:02:39.057,90,0.00,380,,
2022-01-26 23:02:39.069,90,0.00,367,,
2022-01-26 23:02:39.081,90,0.00,16,,
2022-01-26 23:02:39.093,90,0.00,16,,
2022-01-26 23:02:39.106,90,0.00,16,,
2022-01-26 23:02:39.118,90,0.00,392,,
2022-01-26 23:02:39.131,90,0.00,377,,
2022-01-26 23:02:39.143,90,0.00,17,,
2022-01-26 23:02:39.156,90,0.00,381,,
2022-01-26 23:02:39.168,90,0.00,383,,
2022-01-26 23:02:39.180,90,0.00,376,,
2022-01-26 23:02:39.193,90,0.00,17,,
2022-01-26 23:02:39.205,90,0.00,366,,
2022-01-26 23:02:39.217,90,0.00,371,,
2022-01-26 23:02:39.228,90,0.00,371,,
2022-01-26 23:02:39.241,90,0.00,17,,
2022-01-26 23:02:39.253,90,0.00,16,,
2022-01-26 23:02:39.261,90,0.00,17,,
2022-01-26 23:02:39.274,90,0.00,366,,
2022-01-26 23:02:39.286,90,0.00,373,,
2022-01-26 23:02:39.298,90,0.00,17,,
2022-01-26 23:02:39.310,90,0.00,386,,
2022-01-26 23:02:39.323,90,0.00,377,,
2022-01-26 23:02:39.335,90,0.00,368,,
2022-01-26 23:02:39.347,90,0.00,16,,
2022-01-26 23:02:39.360,90,0.00,16,,
2022-01-26 23:02:39.372,90,0.00,17,,
2022-01-26 23:02:39.384,90,0.00,367,,
2022-01-26 23:02:39.396,90,0.00,376,,
2022-01-26 23:02:39.409,90,0.00,16,,
2022-01-26 23:02:39.417,90,0.00,387,,
2022-01-26 23:02:39.429,90,0.00,391,,
2022-01-26 23:02:39.446,90,0.00,372,,
2022-01-26 23:02:39.458,90,0.00,17,,
2022-01-26 23:02:39.466,90,0.00,369,,
2022-01-26 23:02:39.478,90,0.00,365,,
2022-01-26 23:02:39.491,90,0.00,372,,
2022-01-26 23:02:39.507,90,0.00,17,,
2022-01-26 23:02:39.515,90,0.00,16,,
2022-01-26 23:02:39.528,90,0.00,17,,
2022-01-26 23:02:39.540,90,0.00,401,,
2022-01-26 23:02:39.552,90,0.00,348,,
2022-01-26 23:02:39.564,90,0.00,17,,
2022-01-26 23:02:39.577,90,0.00,341,,
2022-01-26 23:02:39.589,90,0.00,402,,
2022-01-26 23:02:39.602,90,0.00,373,,
2022-01-26 23:02:39.615,90,0.00,17,,
2022-01-26 23:02:39.627,90,0.00,16,,
2022-01-26 23:02:39.638,90,0.00,17,,
2022-01-26 23:02:39.647,90,0.00,366,,
2022-01-26 23:02:39.659,90,0.00,371,,
2022-01-26 23:02:39.672,90,0.00,16,,
2022-01-26 23:02:39.683,90,0.00,393,,
2022-01-26 23:02:39.696,90,0.00,369,,
2022-01-26 23:02:39.708,90,0.00,362,,
2022-01-26 23:02:39.720,90,0.00,16,,
2022-01-26 23:02:39.733,90,0.00,355,,
2022-01-26 23:02:39.745,90,0.00,386,,
2022-01-26 23:02:39.757,90,0.00,377,,
2022-01-26 23:02:39.770,90,0.00,17,,
2022-01-26 23:02:39.781,90,0.00,16,,
2022-01-26 23:02:39.794,90,0.00,17,,
2022-01-26 23:02:39.806,90,0.00,375,,
2022-01-26 23:02:39.818,90,0.00,357,,
2022-01-26 23:02:39.831,90,0.00,16,,
2022-01-26 23:02:39.844,90,0.00,399,,
2022-01-26 23:02:39.856,90,0.00,380,,
2022-01-26 23:02:39.868,90,0.00,393,,
2022-01-26 23:02:39.880,90,0.00,16,,
2022-01-26 23:02:39.892,90,0.00,16,,
2022-01-26 23:02:39.900,90,0.00,16,,
2022-01-26 23:02:39.913,90,0.00,378,,
2022-01-26 23:02:39.925,90,0.00,379,,
2022-01-26 23:02:39.937,90,0.00,17,,
2022-01-26 23:02:39.950,90,0.00,369,,
2022-01-26 23:02:39.962,90,0.00,362,,
2022-01-26 23:02:39.974,90,0.00,360,,
2022-01-26 23:02:39.987,90,0.00,17,,
2022-01-26 23:02:39.999,90,0.00,348,,
2022-01-26 23:02:40.011,90,0.00,378,,
2022-01-26 23:02:40.024,90,0.00,388,,
2022-01-26 23:02:40.036,90,0.00,16,,
2022-01-26 23:02:40.048,90,0.00,16,,
2022-01-26 23:02:40.061,90,0.00,17,,
2022-01-26 23:02:40.069,90,0.00,371,,
2022-01-26 23:02:40.085,90,0.00,371,,
2022-01-26 23:02:40.097,90,0.00,17,,
2022-01-26 23:02:40.106,90,0.00,382,,
2022-01-26 23:02:40.118,90,0.00,384,,
2022-01-26 23:02:40.131,90,0.00,378,,
2022-01-26 23:02:40.146,90,0.00,17,,
2022-01-26 23:02:40.155,90,0.00,16,,
2022-01-26 23:02:40.167,90,0.00,16,,
2022-01-26 23:02:40.179,90,0.00,385,,
2022-01-26 23:02:40.192,90,0.00,383,,
2022-01-26 23:02:40.204,90,0.00,16,,
2022-01-26 23:02:40.217,90,0.00,375,,
2022-01-26 23:02:40.228,90,0.00,369,,
2022-01-26 23:02:40.241,90,0.00,362,,
2022-01-26 23:02:40.253,90,0.00,16,,
2022-01-26 23:02:40.266,90,0.00,359,,
2022-01-26 23:02:40.277,90,0.00,344,,
2022-01-26 23:02:40.290,90,0.00,364,,
2022-01-26 23:02:40.303,90,0.00,16,,
2022-01-26 23:02:40.315,90,0.00,16,,
2022-01-26 23:02:40.322,90,0.00,17,,
2022-01-26 23:02:40.335,90,0.00,369,,
2022-01-26 23:02:40.347,90,0.00,376,,
2022-01-26 23:02:40.360,90,0.00,17,,
2022-01-26 23:02:40.372,90,0.00,388,,
2022-01-26 23:02:40.383,90,0.00,375,,
2022-01-26 23:02:40.396,90,0.00,365,,
2022-01-26 23:02:40.408,90,0.00,16,,
2022-01-26 23:02:40.421,90,0.00,16,,
2022-01-26 23:02:40.433,90,0.00,16,,
2022-01-26 23:02:40.445,90,0.00,370,,
2022-01-26 23:02:40.457,90,0.00,375,,
2022-01-26 23:02:40.471,90,0.00,16,,
2022-01-26 23:02:40.482,90,0.00,390,,
2022-01-26 23:02:40.494,90,0.00,381,,
2022-01-26 23:02:40.507,90,0.00,375,,
2022-01-26 23:02:40.520,90,0.00,16,,
2022-01-26 23:02:40.531,90,0.00,358,,
2022-01-26 23:02:40.543,90,0.00,380,,
2022-01-26 23:02:40.556,90,0.00,372,,
2022-01-26 23:02:40.569,90,0.00,17,,
2022-01-26 23:02:40.577,90,0.00,16,,
2022-01-26 23:02:40.588,90,0.00,17,,
2022-01-26 23:02:40.602,90,0.00,387,,
2022-01-26 23:02:40.614,90,0.00,379,,
2022-01-26 23:02:40.625,90,0.00,16,,
2022-01-26 23:02:40.638,90,0.00,377,,
2022-01-26 23:02:40.650,90,0.00,361,,
2022-01-26 23:02:40.663,90,0.00,366,,
2022-01-26 23:02:40.675,90,0.00,16,,
2022-01-26 23:02:40.687,90,0.00,16,,
2022-01-26 23:02:40.700,90,0.00,16,,
2022-01-26 23:02:40.707,90,0.00,379,,
2022-01-26 23:02:40.724,90,0.00,376,,
2022-01-26 23:02:40.737,90,0.00,17,,
2022-01-26 23:02:40.744,90,0.00,401,,
2022-01-26 23:02:40.757,90,0.00,381,,
2022-01-26 23:02:40.769,90,0.00,373,,
2022-01-26 23:02:40.786,90,0.00,16,,
2022-01-26 23:02:40.794,90,0.00,359,,
2022-01-26 23:02:40.806,90,0.00,389,,
2022-01-26 23:02:40.819,90,0.00,371,,
2022-01-26 23:02:40.831,90,0.00,17,,
2022-01-26 23:02:40.843,90,0.00,16,,
2022-01-26 23:02:40.855,90,0.00,16,,
2022-01-26 23:02:40.868,90,0.00,365,,
2022-01-26 23:02:40.880,90,0.00,383,,
2022-01-26 23:02:40.892,90,0.00,16,,
2022-01-26 23:02:40.904,90,0.00,373,,
2022-01-26 23:02:40.916,90,0.00,387,,
2022-01-26 23:02:40.929,90,0.00,365,,
2022-01-26 23:02:40.941,90,0.00,17,,
2022-01-26 23:02:40.953,90,0.00,16,,
2022-01-26 23:02:40.962,90,0.00,16,,
2022-01-26 23:02:40.974,90,0.00,376,,
2022-01-26 23:02:40.987,90,0.00,367,,
2022-01-26 23:02:40.998,90,0.00,16,,
2022-01-26 23:02:41.010,90,0.00,410,,
2022-01-26 23:02:41.023,90,0.00,385,,
2022-01-26 23:02:41.036,90,0.00,366,,
2022-01-26 23:02:41.048,90,0.00,16,,
2022-01-26 23:02:41.060,90,0.00,354,,
2022-01-26 23:02:41.072,90,0.00,373,,
2022-01-26 23:02:41.085,90,0.00,374,,
2022-01-26 23:02:41.097,90,0.00,16,,
2022-01-26 23:02:41.109,90,0.00,16,,
2022-01-26 23:02:41.121,90,0.00,16,,
2022-01-26 23:02:41.134,90,0.00,375,,
2022-01-26 23:02:41.151,90,0.00,372,,
2022-01-26 23:02:41.161,90,0.00,17,,
2022-01-26 23:02:41.174,90,0.00,375,,
2022-01-26 23:02:41.183,90,0.00,369,,
2022-01-26 23:02:41.195,90,0.00,367,,
2022-01-26 23:02:41.208,90,0.00,17,,
2022-01-26 23:02:41.216,90,0.00,16,,
2022-01-26 23:02:41.228,90,0.00,17,,
2022-01-26 23:02:41.240,90,0.00,363,,
2022-01-26 23:02:41.253,90,0.00,363,,
2022-01-26 23:02:41.264,90,0.00,16,,
2022-01-26 23:02:41.277,90,0.00,379,,
2022-01-26 23:02:41.290,90,0.00,385,,
2022-01-26 23:02:41.302,90,0.00,368,,
2022-01-26 23:02:41.314,90,0.00,17,,
2022-01-26 23:02:41.326,90,0.00,339,,
2022-01-26 23:02:41.339,90,0.00,372,,
2022-01-26 23:02:41.351,90,0.00,369,,
2022-01-26 23:02:41.363,90,0.00,17,,
2022-01-26 23:02:41.375,90,0.00,16,,
2022-01-26 23:02:41.388,90,0.00,16,,
2022-01-26 23:02:41.396,90,0.00,377,,
2022-01-26 23:02:41.408,90,0.00,387,,
2022-01-26 23:02:41.425,90,0.00,16,,
2022-01-26 23:02:41.432,90,0.00,385,,
2022-01-26 23:02:41.445,90,0.00,372,,
2022-01-26 23:02:41.457,90,0.00,369,,
2022-01-26 23:02:41.470,90,0.00,16,,
2022-01-26 23:02:41.482,90,0.00,16,,
2022-01-26 23:02:41.495,90,0.00,16,,
2022-01-26 23:02:41.507,90,0.00,374,,
2022-01-26 23:02:41.519,90,0.00,374,,
2022-01-26 23:02:41.531,90,0.00,16,,
2022-01-26 23:02:41.543,90,0.00,375,,
2022-01-26 23:02:41.556,90,0.00,370,,
2022-01-26 23:02:41.568,90,0.00,370,,
2022-01-26 23:02:41.580,90,0.00,16,,
2022-01-26 23:02:41.592,90,0.00,364,,
2022-01-26 23:02:41.604,90,0.00,376,,
2022-01-26 23:02:41.617,90,0.00,368,,
2022-01-26 23:02:41.629,90,0.00,17,,
2022-01-26 23:02:41.642,90,0.00,16,,
2022-01-26 23:02:41.650,90,0.00,16,,
2022-01-26 23:02:41.662,90,0.00,363,,
2022-01-26 23:02:41.675,90,0.00,366,,
2022-01-26 23:02:41.687,90,0.00,16,,
2022-01-26 23:02:41.699,90,0.00,380,,
2022-01-26 23:02:41.712,90,0.00,386,,
2022-01-26 23:02:41.724,90,0.00,366,,
2022-01-26 23:02:41.736,90,0.00,17,,
2022-01-26 23:02:41.748,90,0.00,16,,
2022-01-26 23:02:41.761,90,0.00,16,,
2022-01-26 23:02:41.773,90,0.00,376,,
2022-01-26 23:02:41.785,90,0.00,381,,
2022-01-26 23:02:41.798,90,0.00,16,,
2022-01-26 23:02:41.810,90,0.00,379,,
2022-01-26 23:02:41.821,90,0.00,386,,
2022-01-26 23:02:41.834,90,0.00,365,,
2022-01-26 23:02:41.846,90,0.00,17,,
2022-01-26 23:02:41.854,90,0.00,352,,
2022-01-26 23:02:41.871,90,0.00,386,,
2022-01-26 23:02:41.883,90,0.00,378,,
2022-01-26 23:02:41.895,90,0.00,17,,
2022-01-26 23:02:41.904,90,0.00,16,,
2022-01-26 23:02:41.916,90,0.00,16,,
2022-01-26 23:02:41.928,90,0.00,370,,
2022-01-26 23:02:41.940,90,0.00,372,,
2022-01-26 23:02:41.953,90,0.00,17,,
2022-01-26 23:02:41.966,90,0.00,400,,
2022-01-26 23:02:41.978,90,0.00,380,,
2022-01-26 23:02:41.990,90,0.00,381,,
2022-01-26 23:02:42.002,90,0.00,17,,
2022-01-26 23:02:42.014,90,0.00,16,,
2022-01-26 23:02:42.027,90,0.00,17,,
2022-01-26 23:02:42.035,90,0.00,365,,
2022-01-26 23:02:42.051,90,0.00,374,,
2022-01-26 23:02:42.064,90,0.00,17,,
2022-01-26 23:02:42.072,90,0.00,377,,
2022-01-26 23:02:42.084,90,0.00,353,,
2022-01-26 23:02:42.096,90,0.00,366,,
2022-01-26 23:02:42.108,90,0.00,16,,
2022-01-26 23:02:42.121,90,0.00,350,,
2022-01-26 23:02:42.133,90,0.00,374,,
2022-01-26 23:02:42.145,90,0.00,382,,
2022-01-26 23:02:42.158,90,0.00,17,,
2022-01-26 23:02:42.170,90,0.00,16,,
2022-01-26 23:02:42.182,90,0.00,16,,
2022-01-26 23:02:42.195,90,0.00,370,,
2022-01-26 23:02:42.207,90,0.00,370,,
2022-01-26 23:02:42.219,90,0.00,16,,
2022-01-26 23:02:42.231,90,0.00,382,,
2022-01-26 23:02:42.244,90,0.00,386,,
2022-01-26 23:02:42.255,90,0.00,372,,
2022-01-26 23:02:42.269,90,0.00,17,,
2022-01-26 23:02:42.281,90,0.00,16,,
2022-01-26 23:02:42.289,90,0.00,17,,
2022-01-26 23:02:42.302,90,0.00,379,,
2022-01-26 23:02:42.314,90,0.00,377,,
2022-01-26 23:02:42.326,90,0.00,17,,
2022-01-26 23:02:42.338,90,0.00,372,,
2022-01-26 23:02:42.350,90,0.00,373,,
2022-01-26 23:02:42.362,90,0.00,350,,
2022-01-26 23:02:42.375,90,0.00,17,,
2022-01-26 23:02:42.387,90,0.00,329,,
2022-01-26 23:02:42.399,90,0.00,388,,
2022-01-26 23:02:42.411,90,0.00,322,,
2022-01-26 23:02:42.424,90,0.00,17,,
2022-01-26 23:02:42.437,90,0.00,16,,
2022-01-26 23:02:42.449,90,0.00,16,,
2022-01-26 23:02:42.461,90,0.00,373,,
2022-01-26 23:02:42.473,90,0.00,389,,
2022-01-26 23:02:42.485,90,0.00,17,,
2022-01-26 23:02:42.497,90,0.00,406,,
2022-01-26 23:02:42.510,90,0.00,379,,
2022-01-26 23:02:42.522,90,0.00,344,,
2022-01-26 23:02:42.534,90,0.00,16,,
2022-01-26 23:02:42.543,90,0.00,16,,
2022-01-26 23:02:42.555,90,0.00,16,,
2022-01-26 23:02:42.567,90,0.00,374,,
2022-01-26 23:02:42.579,90,0.00,376,,
2022-01-26 23:02:42.592,90,0.00,17,,
2022-01-26 23:02:42.604,90,0.00,380,,
2022-01-26 23:02:42.617,90,0.00,384,,
2022-01-26 23:02:42.629,90,0.00,379,,
2022-01-26 23:02:42.641,90,0.00,16,,
2022-01-26 23:02:42.654,90,0.00,341,,
2022-01-26 23:02:42.666,90,0.00,378,,
2022-01-26 23:02:42.678,90,0.00,357,,
2022-01-26 23:02:42.690,90,0.00,17,,
2022-01-26 23:02:42.703,90,0.00,16,,
2022-01-26 23:02:42.715,90,0.00,17,,
2022-01-26 23:02:42.723,90,0.00,378,,
2022-01-26 23:02:42.736,90,0.00,366,,
2022-01-26 23:02:42.752,90,0.00,16,,
2022-01-26 23:02:42.760,90,0.00,376,,
2022-01-26 23:02:42.772,90,0.00,365,,
2022-01-26 23:02:42.784,90,0.00,369,,
2022-01-26 23:02:42.796,90,0.00,16,,
2022-01-26 23:02:42.808,90,0.00,16,,
2022-01-26 23:02:42.821,90,0.00,16,,
2022-01-26 23:02:42.833,90,0.00,375,,
2022-01-26 23:02:42.845,90,0.00,365,,
2022-01-26 23:02:42.858,90,0.00,17,,
2022-01-26 23:02:42.870,90,0.00,386,,
2022-01-26 23:02:42.882,90,0.00,397,,
2022-01-26 23:02:42.895,90,0.00,369,,
2022-01-26 23:02:42.907,90,0.00,17,,
2022-01-26 23:02:42.919,90,0.00,329,,
2022-01-26 23:02:42.932,90,0.00,378,,
2022-01-26 23:02:42.944,90,0.00,374,,
2022-01-26 23:02:42.956,90,0.00,17,,
2022-01-26 23:02:42.968,90,0.00,16,,
2022-01-26 23:02:42.977,90,0.00,17,,
2022-01-26 23:02:42.990,90,0.00,351,,
2022-01-26 23:02:43.001,90,0.00,369,,
2022-01-26 23:02:43.014,90,0.00,16,,
2022-01-26 23:02:43.026,90,0.00,381,,
2022-01-26 23:02:43.038,90,0.00,374,,
2022-01-26 23:02:43.051,90,0.00,367,,
2022-01-26 23:02:43.063,90,0.00,17,,
2022-01-26 23:02:43.075,90,0.00,16,,
2022-01-26 23:02:43.088,90,0.00,16,,
2022-01-26 23:02:43.100,90,0.00,374,,
2022-01-26 23:02:43.112,90,0.00,361,,
2022-01-26 23:02:43.125,90,0.00,16,,
2022-01-26 23:02:43.137,90,0.00,379,,
2022-01-26 23:02:43.149,90,0.00,368,,
2022-01-26 23:02:43.161,90,0.00,379,,
2022-01-26 23:02:43.173,90,0.00,16,,
2022-01-26 23:02:43.181,90,0.00,315,,
2022-01-26 23:02:43.197,90,0.00,378,,
2022-01-26 23:02:43.210,90,0.00,364,,
2022-01-26 23:02:43.222,90,0.00,17,,
